id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,is_recid,is_violent_recid,two_year_recid,high_risk
540,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
541,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,1
542,1,0,1,0.1,0.0,0.0,0.07894736842105263,0,1,0,1,1
543,1,0,0,0.0,0.0,0.0,0.05263157894736842,1,1,1,1,0
545,0,0,1,0.05,0.0,0.0,0.02631578947368421,0,0,0,0,0
546,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
547,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
548,1,0,1,0.0,0.07692307692307693,0.0,0.02631578947368421,0,1,0,0,0
552,1,1,1,0.0,0.0,0.0,0.05263157894736842,1,1,0,1,0
553,1,0,0,0.0,0.0,0.0,0.47368421052631576,0,0,0,0,1
557,1,0,1,0.0,0.0,0.0,0.10526315789473684,0,1,0,1,1
558,1,0,1,0.0,0.0,0.0,0.0,0,1,0,1,0
561,1,1,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
563,0,1,0,0.0,0.0,0.0,0.02631578947368421,1,1,0,1,0
565,1,1,0,0.0,0.0,0.0,0.0,0,1,0,1,1
566,1,0,0,0.0,0.0,0.0,0.18421052631578946,0,1,0,1,1
567,0,1,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
569,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0
572,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
573,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
574,1,1,1,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
576,1,0,0,0.05,0.07692307692307693,0.0,0.15789473684210525,0,1,0,1,1
579,1,0,1,0.0,0.0,0.0,0.10526315789473684,0,1,1,1,1
580,1,1,1,0.0,0.0,0.0,0.07894736842105263,1,0,0,0,1
581,1,0,0,0.0,0.0,0.0,0.6052631578947368,0,1,0,1,1
584,1,0,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
586,1,0,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
587,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
588,1,0,0,0.0,0.0,0.0,0.18421052631578946,0,1,0,0,0
590,1,1,0,0.05,0.0,0.0,0.6052631578947368,0,1,1,1,1
594,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
597,1,0,0,0.0,0.0,0.0,0.3157894736842105,0,1,0,1,1
598,1,0,0,0.0,0.0,0.0,0.13157894736842105,0,1,0,0,1
599,1,1,0,0.0,0.0,0.0,0.07894736842105263,1,0,0,0,0
600,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
601,1,1,0,0.0,0.0,0.0,0.13157894736842105,0,1,0,1,1
602,1,0,0,0.0,0.0,0.0,0.3684210526315789,0,1,0,1,1
603,1,0,0,0.05,0.0,0.0,0.05263157894736842,0,0,0,0,0
604,1,0,1,0.0,0.0,0.058823529411764705,0.0,1,1,0,1,1
605,1,0,0,0.0,0.0,0.11764705882352941,0.15789473684210525,0,0,0,0,1
608,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
609,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
611,1,0,0,0.0,0.0,0.0,0.13157894736842105,0,0,0,0,0
612,1,0,0,0.0,0.0,0.0,0.23684210526315788,0,1,1,1,1
613,1,1,0,0.0,0.0,0.0,0.10526315789473684,0,1,0,1,0
616,1,0,0,0.0,0.0,0.0,0.07894736842105263,0,0,0,0,0
617,1,0,0,0.0,0.0,0.0,0.10526315789473684,0,0,0,0,0
621,1,0,1,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
622,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
623,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
624,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,1
625,0,0,0,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,0
627,1,0,0,0.0,0.0,0.0,0.2894736842105263,0,0,0,0,0
628,1,1,0,0.0,0.0,0.0,0.0,1,1,0,1,0
629,1,0,1,0.0,0.0,0.0,0.0,1,0,0,0,0
630,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0
633,0,1,0,0.0,0.0,0.0,0.05263157894736842,1,0,0,0,0
635,1,0,0,0.0,0.0,0.0,0.18421052631578946,1,1,0,1,0
637,1,1,1,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,0
638,1,0,0,0.0,0.0,0.0,0.21052631578947367,0,1,0,1,0
639,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
640,1,0,1,0.0,0.0,0.0,0.0,0,1,0,1,1
641,1,1,0,0.0,0.0,0.0,0.0,1,1,1,1,0
643,1,0,0,0.0,0.0,0.0,0.21052631578947367,0,0,0,0,1
644,1,0,0,0.0,0.0,0.0,0.5526315789473684,1,1,0,1,1
645,1,0,1,0.0,0.0,0.0,0.07894736842105263,0,0,0,0,1
646,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,1,0,1,0
647,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
648,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,0
649,1,1,0,0.0,0.0,0.0,0.07894736842105263,1,0,0,0,0
651,1,0,0,0.0,0.0,0.0,0.07894736842105263,0,0,0,0,0
653,1,1,1,0.0,0.07692307692307693,0.058823529411764705,0.07894736842105263,0,1,0,1,1
654,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
656,1,0,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
657,0,0,1,0.0,0.0,0.0,0.07894736842105263,0,1,0,1,1
659,1,1,1,0.0,0.0,0.058823529411764705,0.02631578947368421,0,1,0,1,1
660,1,1,0,0.0,0.0,0.0,0.05263157894736842,1,0,0,0,0
662,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0
664,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
668,1,0,0,0.0,0.0,0.0,0.05263157894736842,0,1,1,1,0
669,1,0,1,0.05,0.0,0.058823529411764705,0.02631578947368421,0,1,0,1,1
673,1,0,0,0.0,0.0,0.0,0.05263157894736842,1,1,1,1,0
674,1,0,1,0.0,0.0,0.0,0.02631578947368421,1,1,1,1,0
675,1,1,0,0.0,0.0,0.0,0.10526315789473684,0,0,0,0,0
678,0,0,0,0.0,0.0,0.0,0.07894736842105263,0,0,0,0,0
679,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
680,1,0,0,0.0,0.0,0.0,0.13157894736842105,0,0,0,0,0
681,1,1,1,0.0,0.0,0.0,0.0,1,0,0,0,0
684,1,0,0,0.0,0.0,0.0,0.42105263157894735,0,0,0,0,0
685,0,0,0,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,1
686,1,1,0,0.0,0.0,0.0,0.0,1,1,0,1,0
687,1,0,1,0.0,0.0,0.058823529411764705,0.0,0,1,1,1,1
688,1,0,0,0.0,0.0,0.0,0.3421052631578947,1,1,1,1,1
689,0,0,0,0.0,0.0,0.0,0.42105263157894735,0,0,0,0,1
691,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,1,0,1,0
692,1,0,0,0.0,0.0,0.0,0.07894736842105263,0,1,0,1,0
693,1,1,0,0.0,0.0,0.0,0.15789473684210525,0,1,0,1,0
694,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,1,1,1,0
696,0,0,0,0.0,0.0,0.0,0.10526315789473684,0,1,0,1,1
697,1,0,0,0.0,0.0,0.0,0.13157894736842105,0,1,0,1,0
700,1,0,0,0.05,0.07692307692307693,0.0,0.2631578947368421,0,1,1,1,1
701,1,0,0,0.0,0.0,0.0,0.13157894736842105,0,0,0,0,1
703,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
704,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
707,1,0,1,0.05,0.15384615384615385,0.11764705882352941,0.15789473684210525,0,1,1,0,0
708,1,0,0,0.0,0.0,0.0,0.7368421052631579,0,1,0,1,1
709,1,0,0,0.0,0.0,0.058823529411764705,0.21052631578947367,0,1,0,1,1
711,0,0,1,0.05,0.0,0.0,0.15789473684210525,0,1,0,1,1
712,1,0,0,0.0,0.0,0.0,0.05263157894736842,1,0,0,0,0
713,1,0,0,0.0,0.0,0.0,0.3157894736842105,1,1,0,1,0
715,1,1,1,0.0,0.0,0.058823529411764705,0.02631578947368421,1,1,0,1,0
716,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
718,1,0,1,0.0,0.0,0.0,0.02631578947368421,0,1,1,1,1
720,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
721,1,0,1,0.0,0.0,0.0,0.0,0,0,0,0,1
722,1,1,0,0.0,0.0,0.0,0.07894736842105263,0,0,0,0,0
724,1,1,0,0.0,0.0,0.0,0.07894736842105263,0,0,0,0,0
726,1,1,0,0.0,0.0,0.0,0.10526315789473684,0,1,0,1,0
727,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
728,1,0,0,0.0,0.0,0.0,0.10526315789473684,0,1,0,1,0
729,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,0
730,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
731,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
732,1,0,0,0.0,0.0,0.0,0.05263157894736842,1,0,0,0,0
737,0,1,1,0.0,0.0,0.058823529411764705,0.15789473684210525,0,1,1,1,1
738,1,1,1,0.0,0.0,0.23529411764705882,0.05263157894736842,1,1,1,1,1
739,1,0,0,0.0,0.0,0.0,0.05263157894736842,1,0,0,0,1
740,1,0,0,0.0,0.0,0.0,0.13157894736842105,0,1,0,1,1
743,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
745,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
750,1,1,0,0.0,0.0,0.0,0.15789473684210525,0,1,0,1,1
752,1,1,0,0.0,0.0,0.0,0.0,1,1,1,1,0
753,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
754,1,0,0,0.0,0.0,0.0,0.10526315789473684,0,1,1,1,0
756,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
757,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
758,0,0,1,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,0
760,1,0,0,0.0,0.0,0.0,0.10526315789473684,0,1,1,1,1
762,1,1,0,0.0,0.0,0.0,0.02631578947368421,1,1,0,1,0
763,1,0,0,0.0,0.0,0.0,0.18421052631578946,0,1,0,1,0
764,1,0,0,0.0,0.0,0.0,0.5263157894736842,0,0,0,0,0
765,1,0,0,0.0,0.0,0.0,0.8684210526315789,0,1,0,1,0
769,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
770,1,1,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
771,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
774,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,1
775,1,1,0,0.0,0.0,0.0,0.10526315789473684,1,0,0,0,0
779,0,0,0,0.0,0.0,0.0,0.3157894736842105,1,0,0,0,0
781,1,0,0,0.0,0.0,0.0,0.3157894736842105,0,0,0,0,0
785,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
786,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
787,1,0,0,0.0,0.0,0.0,0.18421052631578946,1,0,0,0,0
788,1,0,0,0.0,0.0,0.0,0.05263157894736842,1,0,0,0,0
789,1,0,0,0.0,0.0,0.0,0.05263157894736842,1,0,0,0,0
790,0,0,0,0.0,0.0,0.0,0.15789473684210525,0,0,0,0,0
792,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
793,1,0,0,0.0,0.0,0.0,0.2631578947368421,0,1,0,1,1
794,1,0,0,0.0,0.0,0.0,0.13157894736842105,0,1,0,1,0
796,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0
798,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,1
800,1,0,0,0.0,0.0,0.0,0.0,1,1,1,1,1
803,1,0,0,0.0,0.0,0.0,0.10526315789473684,1,0,0,0,0
804,1,0,1,0.0,0.0,0.0,0.0,0,1,0,1,0
805,1,1,0,0.0,0.0,0.0,0.10526315789473684,0,1,0,1,0
806,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0
807,1,1,1,0.0,0.0,0.0,0.0,1,0,0,0,1
808,1,1,0,0.0,0.07692307692307693,0.1764705882352941,0.15789473684210525,0,1,0,0,0
810,1,0,0,0.0,0.07692307692307693,0.0,0.02631578947368421,1,1,0,1,0
812,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
813,1,0,0,0.0,0.07692307692307693,0.0,0.15789473684210525,0,1,0,1,0
814,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,1,1,1,0
815,1,1,1,0.0,0.0,0.0,0.0,0,1,0,1,0
817,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
818,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
820,1,0,0,0.05,0.07692307692307693,0.0,0.5263157894736842,0,0,0,0,1
821,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1
823,1,0,0,0.0,0.0,0.0,0.3684210526315789,0,1,0,1,1
825,1,1,1,0.0,0.0,0.058823529411764705,0.23684210526315788,1,1,1,1,1
829,1,1,1,0.05,0.0,0.23529411764705882,0.15789473684210525,0,1,0,1,1
830,1,0,1,0.0,0.0,0.0,0.0,0,1,0,1,0
831,1,1,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
835,1,0,0,0.0,0.0,0.0,0.13157894736842105,0,1,0,1,1
836,1,0,0,0.0,0.0,0.0,0.05263157894736842,1,1,0,1,0
837,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,0
838,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
840,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
841,1,1,1,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
842,0,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
843,1,0,0,0.0,0.0,0.0,0.21052631578947367,0,0,0,0,0
844,1,0,0,0.0,0.0,0.0,0.15789473684210525,0,0,0,0,0
847,1,0,0,0.0,0.0,0.058823529411764705,0.07894736842105263,0,1,0,0,0
848,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
849,1,0,0,0.0,0.0,0.0,0.07894736842105263,0,1,0,1,0
850,1,0,1,0.0,0.15384615384615385,0.0,0.07894736842105263,0,1,1,1,0
851,1,1,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
852,1,0,1,0.0,0.07692307692307693,0.0,0.07894736842105263,0,1,1,1,1
853,1,0,0,0.0,0.0,0.0,0.07894736842105263,1,0,0,0,0
855,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
856,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
857,1,0,0,0.4,0.0,0.058823529411764705,0.42105263157894735,0,1,1,1,1
858,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
859,1,0,1,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
861,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,0
863,1,1,0,0.0,0.0,0.0,0.13157894736842105,0,0,0,0,0
864,1,0,1,0.0,0.0,0.0,0.21052631578947367,0,0,0,0,1
867,1,0,0,0.0,0.0,0.0,0.13157894736842105,1,1,0,1,0
869,1,1,0,0.0,0.0,0.0,0.2894736842105263,1,0,0,0,0
870,0,0,0,0.0,0.0,0.0,0.15789473684210525,0,1,1,1,0
871,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
872,1,0,0,0.0,0.0,0.0,0.39473684210526316,0,1,0,0,1
874,1,0,0,0.0,0.0,0.0,0.10526315789473684,0,0,0,0,0
875,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
879,1,1,1,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
880,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
881,0,1,0,0.0,0.0,0.0,0.05263157894736842,1,1,0,1,0
882,1,1,0,0.0,0.0,0.0,0.13157894736842105,0,1,0,1,0
883,1,1,0,0.0,0.0,0.0,0.21052631578947367,0,1,0,1,0
884,1,1,0,0.0,0.0,0.0,0.0,1,1,0,1,0
886,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
887,1,0,0,0.0,0.0,0.058823529411764705,0.13157894736842105,0,1,1,1,0
888,0,1,1,0.0,0.0,0.0,0.0,1,0,0,0,0
889,1,1,1,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
890,1,0,0,0.0,0.0,0.0,0.0,1,1,0,1,0
891,1,0,1,0.05,0.0,0.0,0.2631578947368421,0,1,0,1,1
893,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
895,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
897,1,0,1,0.2,0.0,0.0,0.10526315789473684,0,1,0,1,1
898,1,0,0,0.0,0.0,0.0,0.10526315789473684,0,1,0,0,1
899,1,0,0,0.0,0.0,0.0,0.0,1,1,1,0,0
900,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,1
901,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
904,1,0,1,0.0,0.0,0.0,0.0,1,1,0,1,0
905,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
906,0,1,1,0.0,0.0,0.058823529411764705,0.0,0,0,0,0,0
909,1,0,1,0.05,0.0,0.0,0.02631578947368421,0,0,0,0,0
913,1,0,0,0.0,0.0,0.0,0.07894736842105263,1,1,0,1,1
914,1,0,0,0.0,0.0,0.0,0.07894736842105263,1,1,1,1,1
915,1,0,0,0.0,0.0,0.0,0.4473684210526315,0,1,0,1,0
916,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
917,1,0,1,0.0,0.0,0.0,0.2894736842105263,0,1,1,1,1
918,0,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
919,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,1,0,1,1
921,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,1
922,1,1,0,0.0,0.0,0.0,0.15789473684210525,0,1,1,1,0
923,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
924,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
925,1,1,0,0.0,0.0,0.0,0.05263157894736842,1,0,0,0,0
926,1,0,0,0.0,0.0,0.0,0.13157894736842105,1,1,0,1,1
927,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
930,1,0,1,0.0,0.0,0.058823529411764705,0.0,0,1,0,1,1
932,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
934,1,0,0,0.0,0.0,0.0,0.10526315789473684,0,1,1,1,0
935,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
937,1,0,0,0.0,0.0,0.0,0.15789473684210525,0,1,1,1,0
943,1,1,0,0.0,0.0,0.0,0.05263157894736842,1,1,0,1,0
944,1,0,0,0.0,0.0,0.0,0.2631578947368421,0,0,0,0,0
945,1,0,0,0.0,0.0,0.0,0.15789473684210525,1,0,0,0,1
946,1,0,0,0.0,0.0,0.0,0.23684210526315788,1,1,0,1,0
947,0,1,1,0.0,0.0,0.0,0.07894736842105263,0,0,0,0,1
948,0,0,1,0.0,0.0,0.0,0.0,1,0,0,0,0
949,0,1,1,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,1
951,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
953,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
955,1,0,0,0.0,0.0,0.0,0.39473684210526316,0,1,0,1,0
956,1,0,1,0.0,0.0,0.0,0.10526315789473684,0,1,1,1,1
958,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
959,1,0,1,0.0,0.07692307692307693,0.058823529411764705,0.10526315789473684,0,1,0,1,1
960,1,1,0,0.0,0.0,0.0,0.07894736842105263,0,1,0,1,1
962,1,1,0,0.0,0.0,0.0,0.13157894736842105,1,0,0,0,1
963,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
964,1,1,1,0.0,0.15384615384615385,0.0,0.07894736842105263,0,1,0,1,0
965,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
967,1,0,0,0.0,0.15384615384615385,0.058823529411764705,0.47368421052631576,0,1,0,1,1
968,0,1,0,0.0,0.0,0.0,0.0,0,1,0,1,0
969,1,0,1,0.0,0.0,0.0,0.0,0,0,0,0,1
971,0,0,0,0.0,0.0,0.0,0.10526315789473684,0,1,1,1,0
973,0,1,0,0.0,0.0,0.0,0.0,1,1,0,1,0
975,1,0,1,0.0,0.0,0.058823529411764705,0.0,0,0,0,0,0
977,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,1
978,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
979,1,1,1,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,1
983,1,1,1,0.0,0.0,0.0,0.05263157894736842,0,1,1,1,0
986,1,1,0,0.0,0.0,0.0,0.07894736842105263,0,1,0,1,0
987,1,0,0,0.0,0.0,0.0,0.21052631578947367,0,1,0,1,1
988,0,0,0,0.0,0.0,0.0,0.2631578947368421,0,0,0,0,0
990,0,1,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
991,1,0,1,0.0,0.0,0.0,0.10526315789473684,0,0,0,0,1
993,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,0
995,1,0,0,0.0,0.0,0.0,0.0,0,1,0,1,1
996,1,0,1,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,0
997,0,0,0,0.0,0.0,0.0,0.23684210526315788,0,1,0,1,0
998,1,0,0,0.0,0.0,0.0,0.3421052631578947,0,1,1,1,1
999,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,1,1,1,0
1000,1,0,0,0.0,0.0,0.0,0.6052631578947368,0,1,0,1,1
1001,1,0,0,0.0,0.0,0.0,0.5263157894736842,0,0,0,0,1
1002,1,0,1,0.0,0.07692307692307693,0.0,0.07894736842105263,0,0,0,0,1
1003,1,0,0,0.0,0.0,0.058823529411764705,0.02631578947368421,1,1,1,1,1
1004,1,0,1,0.0,0.0,0.0,0.05263157894736842,1,1,0,1,0
1005,1,0,0,0.0,0.0,0.0,0.05263157894736842,1,1,1,1,0
1006,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
1007,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1008,1,1,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
1009,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1014,1,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0
1015,1,0,0,0.0,0.0,0.0,0.2894736842105263,0,0,0,0,0
1016,1,0,0,0.0,0.0,0.0,0.10526315789473684,1,1,1,1,1
1017,1,1,0,0.0,0.0,0.0,0.13157894736842105,0,0,0,0,0
1018,1,0,0,0.0,0.0,0.0,0.05263157894736842,1,0,0,0,1
1020,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1022,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
1023,0,1,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
1024,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
1025,1,0,0,0.0,0.0,0.0,0.0,1,1,1,1,1
1026,1,0,0,0.0,0.0,0.0,0.4473684210526315,0,1,0,1,1
1027,1,0,1,0.0,0.0,0.058823529411764705,0.07894736842105263,0,0,0,0,1
1030,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
1031,0,1,0,0.0,0.0,0.058823529411764705,0.39473684210526316,0,1,0,1,1
1032,1,0,0,0.0,0.0,0.0,0.18421052631578946,0,1,0,1,1
1034,1,0,1,0.0,0.0,0.058823529411764705,0.05263157894736842,1,1,1,1,1
1036,1,0,0,0.0,0.0,0.0,0.07894736842105263,0,0,0,0,0
1037,1,0,1,0.0,0.0,0.058823529411764705,0.0,0,1,1,1,0
1038,1,1,0,0.0,0.0,0.0,0.07894736842105263,0,1,0,1,0
1039,1,0,0,0.0,0.0,0.0,0.39473684210526316,0,1,0,1,1
1041,0,0,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
1043,1,0,0,0.0,0.0,0.0,0.13157894736842105,0,0,0,0,1
1044,1,0,0,0.0,0.07692307692307693,0.0,0.10526315789473684,1,0,0,0,0
1046,1,0,0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
1048,1,0,0,0.0,0.0,0.0,0.3684210526315789,0,1,0,1,1
1049,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,0
1051,1,0,0,0.0,0.0,0.0,0.07894736842105263,1,1,0,1,0
1054,1,0,1,0.05,0.0,0.0,0.05263157894736842,0,0,0,0,1
1055,1,0,0,0.0,0.0,0.0,0.10526315789473684,0,1,1,1,1
1056,1,1,0,0.0,0.0,0.0,0.05263157894736842,0,1,0,1,0
1057,1,0,0,0.0,0.0,0.0,0.5263157894736842,0,1,0,1,1
1058,1,0,0,0.0,0.0,0.0,0.05263157894736842,1,0,0,0,0
1059,1,0,1,0.0,0.0,0.0,0.02631578947368421,1,0,0,0,0
1060,1,0,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
1061,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1062,1,0,0,0.0,0.0,0.0,0.15789473684210525,0,0,0,0,0
1063,1,0,0,0.0,0.0,0.0,0.2631578947368421,1,1,0,1,0
1065,1,0,0,0.0,0.07692307692307693,0.0,0.2631578947368421,0,1,1,1,1
1066,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
1068,0,1,0,0.0,0.0,0.0,0.23684210526315788,0,1,0,1,0
1069,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
1070,1,0,0,0.0,0.07692307692307693,0.0,0.21052631578947367,0,0,0,0,0
1072,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1073,1,0,1,0.0,0.0,0.0,0.0,1,0,0,0,0
1076,0,1,0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,1
1077,1,0,1,0.0,0.0,0.0,0.0,0,1,0,1,0
1079,1,0,0,0.0,0.0,0.0,0.13157894736842105,0,1,1,1,0
1081,1,0,0,0.0,0.0,0.058823529411764705,0.02631578947368421,1,0,0,0,0
1082,1,0,0,0.0,0.0,0.0,0.47368421052631576,0,1,0,1,1
1084,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0
1086,1,0,1,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,0
1087,1,1,0,0.0,0.0,0.0,0.02631578947368421,0,1,1,1,0
1088,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0
1089,1,1,0,0.0,0.0,0.0,0.0,1,1,0,1,0
1092,1,0,1,0.0,0.0,0.0,0.02631578947368421,0,0,0,0,1
1093,1,1,1,0.0,0.0,0.0,0.0,1,0,0,0,0
1094,1,1,0,0.0,0.0,0.0,0.0,0,1,1,1,0
1096,1,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0
1097,1,1,0,0.0,0.0,0.0,0.05263157894736842,1,0,0,0,0
